code,name,level,parent
R03DA54,"theophylline, combinations excl. psycholeptics",5,R03DA
R03DA55,"aminophylline, combinations",5,R03DA
R03DA57,"theobromine, combinations",5,R03DA
R03DA74,"theophylline, combinations with psycholeptics",5,R03DA
R03DB01,diprophylline and adrenergics,5,R03DB
R03DB02,choline theophyllinate and adrenergics,5,R03DB
R03DB03,proxyphylline and adrenergics,5,R03DB
R03DB04,theophylline and adrenergics,5,R03DB
R03DB05,aminophylline and adrenergics,5,R03DB
R03DB06,etamiphylline and adrenergics,5,R03DB
R03DC01,zafirlukast,5,R03DC
R03DC02,pranlukast,5,R03DC
R03DC03,montelukast,5,R03DC
R03DC04,ibudilast,5,R03DC
R03DC53,"montelukast, combinations",5,R03DC
R03DX01,amlexanox,5,R03DX
R03DX02,eprozinol,5,R03DX
R03DX03,fenspiride,5,R03DX
R03DX05,omalizumab,5,R03DX
R03DX06,seratrodast,5,R03DX
R03DX07,roflumilast,5,R03DX
R03DX08,reslizumab,5,R03DX
R03DX09,mepolizumab,5,R03DX
R03DX10,benralizumab,5,R03DX
R05CA01,tyloxapol,5,R05CA
R05CA02,potassium iodide,5,R05CA
R05CA03,guaifenesin,5,R05CA
R05CA04,ipecacuanha,5,R05CA
R05CA05,althea root,5,R05CA
R05CA06,senega,5,R05CA
R05CA07,antimony pentasulfide,5,R05CA
R05CA08,creosote,5,R05CA
R05CA09,guaiacolsulfonate,5,R05CA
R05CA10,combinations,5,R05CA
R05CA11,levoverbenone,5,R05CA
R05CA12,Hederae helicis folium,5,R05CA
R05CA13,cineole,5,R05CA
R05CB01,acetylcysteine,5,R05CB
R05CB02,bromhexine,5,R05CB
R05CB03,carbocisteine,5,R05CB
R05CB04,eprazinone,5,R05CB
R05CB05,mesna,5,R05CB
R05CB06,ambroxol,5,R05CB
R05CB07,sobrerol,5,R05CB
R05CB08,domiodol,5,R05CB
R05CB09,letosteine,5,R05CB
R05CB10,combinations,5,R05CB
R05CB11,stepronin,5,R05CB
R05CB13,dornase alfa (desoxyribonuclease),5,R05CB
R05CB14,neltenexine,5,R05CB
R05CB15,erdosteine,5,R05CB
R05CB16,mannitol,5,R05CB
R05DA01,ethylmorphine,5,R05DA
R05DA03,hydrocodone,5,R05DA
R05DA04,codeine,5,R05DA
R05DA05,opium alkaloids with morphine,5,R05DA
R05DA06,normethadone,5,R05DA
R05DA07,noscapine,5,R05DA
R05DA08,pholcodine,5,R05DA
R05DA09,dextromethorphan,5,R05DA
R05DA10,thebacon,5,R05DA
R05DA11,dimemorfan,5,R05DA
R05DA12,acetyldihydrocodeine,5,R05DA
R05DA20,combinations,5,R05DA
R05DB01,benzonatate,5,R05DB
R05DB02,benproperine,5,R05DB
R05DB03,clobutinol,5,R05DB
R05DB04,isoaminile,5,R05DB
R05DB05,pentoxyverine,5,R05DB
R05DB07,oxolamine,5,R05DB
R05DB09,oxeladin,5,R05DB
R05DB10,clofedanol,5,R05DB
R05DB11,pipazetate,5,R05DB
R05DB12,bibenzonium bromide,5,R05DB
R05DB13,butamirate,5,R05DB
R05DB14,fedrilate,5,R05DB
R05DB15,zipeprol,5,R05DB
R05DB16,dibunate,5,R05DB
R05DB17,droxypropine,5,R05DB
R05DB18,prenoxdiazine,5,R05DB
R05DB19,dropropizine,5,R05DB
R05DB20,combinations,5,R05DB
R05DB21,cloperastine,5,R05DB
R05DB22,meprotixol,5,R05DB
R05DB23,piperidione,5,R05DB
R05DB24,tipepidine,5,R05DB
R05DB25,morclofone,5,R05DB
R05DB26,nepinalone,5,R05DB
R05DB27,levodropropizine,5,R05DB
R05DB28,dimethoxanate,5,R05DB
R05FA01,opium derivatives and mucolytics,5,R05FA
R05FA02,opium derivatives and expectorants,5,R05FA
R05FB01,cough suppressants and mucolytics,5,R05FB
R05FB02,cough suppressants and expectorants,5,R05FB
R06AA01,bromazine,5,R06AA
R06AA02,diphenhydramine,5,R06AA
R06AA04,clemastine,5,R06AA
R06AA06,chlorphenoxamine,5,R06AA
R06AA07,diphenylpyraline,5,R06AA
R06AA08,carbinoxamine,5,R06AA
R06AA09,doxylamine,5,R06AA
R06AA10,trimethobenzamide,5,R06AA
R06AA52,"diphenhydramine, combinations",5,R06AA
R06AA54,"clemastine, combinations",5,R06AA
R06AA56,"chlorphenoxamine, combinations",5,R06AA
R06AA57,"diphenylpyraline, combinations",5,R06AA
R06AA59,"doxylamine, combinations",5,R06AA
R06AB01,brompheniramine,5,R06AB
R06AB02,dexchlorpheniramine,5,R06AB
R06AB03,dimetindene,5,R06AB
R06AB04,chlorphenamine,5,R06AB
R06AB05,pheniramine,5,R06AB
R06AB06,dexbrompheniramine,5,R06AB
R06AB07,talastine,5,R06AB
R06AB51,"brompheniramine, combinations",5,R06AB
R06AB52,"dexchlorpheniramine, combinations",5,R06AB
R06AB54,"chlorphenamine, combinations",5,R06AB
R06AB56,"dexbrompheniramine, combinations",5,R06AB
R06AC01,mepyramine,5,R06AC
R06AC02,histapyrrodine,5,R06AC
R06AC03,chloropyramine,5,R06AC
R06AC04,tripelennamine,5,R06AC
R06AC05,methapyrilene,5,R06AC
R06AC06,thonzylamine,5,R06AC
R06AC52,"histapyrrodine, combinations",5,R06AC
R06AC53,"chloropyramine, combinations",5,R06AC
R06AD01,alimemazine,5,R06AD
R06AD02,promethazine,5,R06AD
R06AD03,thiethylperazine,5,R06AD
R06AD04,methdilazine,5,R06AD
R06AD05,hydroxyethylpromethazine,5,R06AD
R06AD06,thiazinam,5,R06AD
R06AD07,mequitazine,5,R06AD
R06AD08,oxomemazine,5,R06AD
R06AD09,isothipendyl,5,R06AD
R06AD52,"promethazine, combinations",5,R06AD
R06AD55,"hydroxyethylpromethazine, combinations",5,R06AD
R06AE01,buclizine,5,R06AE
R06AE03,cyclizine,5,R06AE
R06AE04,chlorcyclizine,5,R06AE
R06AE05,meclozine,5,R06AE
R06AE06,oxatomide,5,R06AE
R06AE07,cetirizine,5,R06AE
R06AE09,levocetirizine,5,R06AE
R06AE51,"buclizine, combinations",5,R06AE
R06AE53,"cyclizine, combinations",5,R06AE
R06AE55,"meclozine, combinations",5,R06AE
R06AX01,bamipine,5,R06AX
R06AX02,cyproheptadine,5,R06AX
R06AX03,thenalidine,5,R06AX
R06AX04,phenindamine,5,R06AX
R06AX05,antazoline,5,R06AX
R06AX07,triprolidine,5,R06AX
R06AX08,pyrrobutamine,5,R06AX
R06AX09,azatadine,5,R06AX
R06AX11,astemizole,5,R06AX
R06AX12,terfenadine,5,R06AX
R06AX13,loratadine,5,R06AX
R06AX15,mebhydrolin,5,R06AX
R06AX16,deptropine,5,R06AX
R06AX17,ketotifen,5,R06AX
R06AX18,acrivastine,5,R06AX
R06AX19,azelastine,5,R06AX
R06AX21,tritoqualine,5,R06AX
R06AX22,ebastine,5,R06AX
R06AX23,pimethixene,5,R06AX
R06AX24,epinastine,5,R06AX
R06AX25,mizolastine,5,R06AX
R06AX26,fexofenadine,5,R06AX
R06AX27,desloratadine,5,R06AX
R06AX28,rupatadine,5,R06AX
R06AX29,bilastine,5,R06AX
R06AX31,quifenadine,5,R06AX
R06AX32,sequifenadine,5,R06AX
R06AX53,"thenalidine, combinations",5,R06AX
R06AX58,"pyrrobutamine, combinations",5,R06AX
R07AA01,colfosceril palmitate,5,R07AA
R07AA02,natural phospholipids,5,R07AA
R07AA30,combinations,5,R07AA
R07AB01,doxapram,5,R07AB
R07AB02,nikethamide,5,R07AB
R07AB03,pentetrazol,5,R07AB
R07AB04,etamivan,5,R07AB
R07AB05,bemegride,5,R07AB
R07AB06,prethcamide,5,R07AB
R07AB07,almitrine,5,R07AB
R07AB08,dimefline,5,R07AB
R07AB09,mepixanox,5,R07AB
R07AB52,"nikethamide, combinations",5,R07AB
R07AB53,"pentetrazol, combinations",5,R07AB
R07AX01,nitric oxide,5,R07AX
R07AX02,ivacaftor,5,R07AX
R07AX30,ivacaftor and lumacaftor,5,R07AX
R07AX31,ivacaftor and tezacaftor,5,R07AX
R07AX32,"ivacaftor, tezacaftor and elexacaftor",5,R07AX
S01AA01,chloramphenicol,5,S01AA
S01AA02,chlortetracycline,5,S01AA
S01AA03,neomycin,5,S01AA
S01AA04,oxytetracycline,5,S01AA
S01AA05,tyrothricin,5,S01AA
S01AA07,framycetin,5,S01AA
S01AA09,tetracycline,5,S01AA
S01AA10,natamycin,5,S01AA
S01AA11,gentamicin,5,S01AA
S01AA12,tobramycin,5,S01AA
S01AA13,fusidic acid,5,S01AA
S01AA14,benzylpenicillin,5,S01AA
S01AA15,dihydrostreptomycin,5,S01AA
S01AA16,rifamycin,5,S01AA
S01AA17,erythromycin,5,S01AA
S01AA18,polymyxin B,5,S01AA
S01AA19,ampicillin,5,S01AA
S01AA20,antibiotics in combination with other drugs,5,S01AA
S01AA21,amikacin,5,S01AA
S01AA22,micronomicin,5,S01AA
S01AA23,netilmicin,5,S01AA
S01AA24,kanamycin,5,S01AA
S01AA25,azidamfenicol,5,S01AA
S01AA26,azithromycin,5,S01AA
S01AA27,cefuroxime,5,S01AA
S01AA28,vancomycin,5,S01AA
S01AA30,combinations of different antibiotics,5,S01AA
S01AB01,sulfamethizole,5,S01AB
S01AB02,sulfafurazole,5,S01AB
S01AB03,sulfadicramide,5,S01AB
S01AB04,sulfacetamide,5,S01AB
S01AB05,sulfafenazol,5,S01AB
S01AD01,idoxuridine,5,S01AD
S01AD02,trifluridine,5,S01AD
S01AD03,aciclovir,5,S01AD
S01AD05,interferon,5,S01AD
S01AD06,vidarabine,5,S01AD
S01AD07,famciclovir,5,S01AD
S01AD08,fomivirsen,5,S01AD
S01AD09,ganciclovir,5,S01AD
S01AE01,ofloxacin,5,S01AE
S01AE02,norfloxacin,5,S01AE
S01AE03,ciprofloxacin,5,S01AE
S01AE04,lomefloxacin,5,S01AE
S01AE05,levofloxacin,5,S01AE
S01AE06,gatifloxacin,5,S01AE
S01AE07,moxifloxacin,5,S01AE
S01AE08,besifloxacin,5,S01AE
S01AX01,mercury compounds,5,S01AX
S01AX02,silver compounds,5,S01AX
S01AX03,zinc compounds,5,S01AX
S01AX04,nitrofural,5,S01AX
S01AX05,bibrocathol,5,S01AX
S01AX06,resorcinol,5,S01AX
S01AX07,sodium borate,5,S01AX
S01AX08,hexamidine,5,S01AX
S01AX09,chlorhexidine,5,S01AX
S01AX10,sodium propionate,5,S01AX
S01AX14,dibrompropamidine,5,S01AX
S01AX15,propamidine,5,S01AX
S01AX16,picloxydine,5,S01AX
S01AX18,povidone-iodine,5,S01AX
S01BA01,dexamethasone,5,S01BA
S01BA02,hydrocortisone,5,S01BA
S01BA03,cortisone,5,S01BA
S01BA04,prednisolone,5,S01BA
S01BA05,triamcinolone,5,S01BA
S01BA06,betamethasone,5,S01BA
S01BA07,fluorometholone,5,S01BA
S01BA08,medrysone,5,S01BA
S01BA09,clobetasone,5,S01BA
S01BA10,alclometasone,5,S01BA
S01BA11,desonide,5,S01BA
S01BA12,formocortal,5,S01BA
S01BA13,rimexolone,5,S01BA
S01BA14,loteprednol,5,S01BA
S01BA15,fluocinolone acetonide,5,S01BA
S01BB01,hydrocortisone and mydriatics,5,S01BB
S01BB02,prednisolone and mydriatics,5,S01BB
S01BB03,fluorometholone and mydriatics,5,S01BB
S01BB04,betamethasone and mydriatics,5,S01BB
S01BC01,indometacin,5,S01BC
S01BC02,oxyphenbutazone,5,S01BC
S01BC03,diclofenac,5,S01BC
S01BC04,flurbiprofen,5,S01BC
S01BC05,ketorolac,5,S01BC
S01BC06,piroxicam,5,S01BC
S01BC07,bendazac,5,S01BC
S01BC08,salicylic acid,5,S01BC
S01BC09,pranoprofen,5,S01BC
S01BC10,nepafenac,5,S01BC
S01BC11,bromfenac,5,S01BC
S01CA01,dexamethasone and antiinfectives,5,S01CA
S01CA02,prednisolone and antiinfectives,5,S01CA
S01CA03,hydrocortisone and antiinfectives,5,S01CA
S01CA04,fluocortolone and antiinfectives,5,S01CA
S01CA05,betamethasone and antiinfectives,5,S01CA
S01CA06,fludrocortisone and antiinfectives,5,S01CA
S01CA07,fluorometholone and antiinfectives,5,S01CA
S01CA08,methylprednisolone and antiinfectives,5,S01CA
S01CA09,chloroprednisone and antiinfectives,5,S01CA
S01CA10,fluocinolone acetonide and antiinfectives,5,S01CA
S01CA11,clobetasone and antiinfectives,5,S01CA
S01CB01,dexamethasone,5,S01CB
S01CB02,prednisolone,5,S01CB
S01CB03,hydrocortisone,5,S01CB
S01CB04,betamethasone,5,S01CB
S01CB05,fluorometholone,5,S01CB
S01CC01,diclofenac and antiinfectives,5,S01CC
S01CC02,indometacin and antiinfectives,5,S01CC
S01EA01,epinephrine,5,S01EA
S01EA02,dipivefrine,5,S01EA
S01EA03,apraclonidine,5,S01EA
S01EA04,clonidine,5,S01EA
S01EA05,brimonidine,5,S01EA
S01EA51,"epinephrine, combinations",5,S01EA
S01EB01,pilocarpine,5,S01EB
S01EB02,carbachol,5,S01EB
S01EB03,ecothiopate,5,S01EB
S01EB04,demecarium,5,S01EB
S01EB05,physostigmine,5,S01EB
S01EB06,neostigmine,5,S01EB
S01EB07,fluostigmine,5,S01EB
S01EB08,aceclidine,5,S01EB
S01EB09,acetylcholine,5,S01EB
S01EB10,paraoxon,5,S01EB
S01EB51,"pilocarpine, combinations",5,S01EB
S01EB58,"aceclidine, combinations",5,S01EB
S01EC01,acetazolamide,5,S01EC
S01EC02,diclofenamide,5,S01EC
S01EC03,dorzolamide,5,S01EC
S01EC04,brinzolamide,5,S01EC
S01EC05,methazolamide,5,S01EC
S01EC54,"brinzolamide, combinations",5,S01EC
S01ED01,timolol,5,S01ED
S01ED02,betaxolol,5,S01ED
S01ED03,levobunolol,5,S01ED
S01ED04,metipranolol,5,S01ED
S01ED05,carteolol,5,S01ED
S01ED06,befunolol,5,S01ED
S01ED51,"timolol, combinations",5,S01ED
S01ED52,"betaxolol, combinations",5,S01ED
S01ED54,"metipranolol, combinations",5,S01ED
S01ED55,"carteolol, combinations",5,S01ED
S01EE01,latanoprost,5,S01EE
S01EE02,unoprostone,5,S01EE
S01EE03,bimatoprost,5,S01EE
S01EE04,travoprost,5,S01EE
S01EE05,tafluprost,5,S01EE
S01EE06,latanoprostene bunod,5,S01EE
S01EE51,latanoprost and netarsudil,5,S01EE
S01EX01,guanethidine,5,S01EX
S01EX02,dapiprazole,5,S01EX
S01EX05,netarsudil,5,S01EX
S01EX06,omidenepag,5,S01EX
S01FA01,atropine,5,S01FA
S01FA02,scopolamine,5,S01FA
S01FA03,methylscopolamine,5,S01FA
S01FA04,cyclopentolate,5,S01FA
S01FA05,homatropine,5,S01FA
S01FA06,tropicamide,5,S01FA
S01FA54,"cyclopentolate, combinations",5,S01FA
S01FA56,"tropicamide, combinations",5,S01FA
S01FB01,phenylephrine,5,S01FB
S01FB02,ephedrine,5,S01FB
S01FB03,ibopamine,5,S01FB
S01FB51,phenylephrine and ketorolac,5,S01FB
S01GA01,naphazoline,5,S01GA
S01GA02,tetryzoline,5,S01GA
S01GA03,xylometazoline,5,S01GA
S01GA04,oxymetazoline,5,S01GA
S01GA05,phenylephrine,5,S01GA
S01GA06,oxedrine,5,S01GA
S01GA07,brimonidine,5,S01GA
S01GA51,"naphazoline, combinations",5,S01GA
S01GA52,"tetryzoline, combinations",5,S01GA
S01GA53,"xylometazoline, combinations",5,S01GA
S01GA55,"phenylephrine, combinations",5,S01GA
S01GA56,"oxedrine, combinations",5,S01GA
S01GX01,cromoglicic acid,5,S01GX
S01GX02,levocabastine,5,S01GX
S01GX03,spaglumic acid,5,S01GX
S01GX04,nedocromil,5,S01GX
S01GX05,lodoxamide,5,S01GX
S01GX06,emedastine,5,S01GX
S01GX07,azelastine,5,S01GX
S01GX08,ketotifen,5,S01GX
S01GX09,olopatadine,5,S01GX
S01GX10,epinastine,5,S01GX
S01GX11,alcaftadine,5,S01GX
S01GX51,"cromoglicic acid, combinations",5,S01GX
S01HA01,cocaine,5,S01HA
S01HA02,oxybuprocaine,5,S01HA
S01HA03,tetracaine,5,S01HA
S01HA04,proxymetacaine,5,S01HA
S01HA05,procaine,5,S01HA
S01HA06,cinchocaine,5,S01HA
S01HA07,lidocaine,5,S01HA
S01HA30,combinations,5,S01HA
S01JA01,fluorescein,5,S01JA
S01JA02,rose bengal sodium,5,S01JA
S01JA51,"fluorescein, combinations",5,S01JA
S01KA01,hyaluronic acid,5,S01KA
S01KA02,hypromellose,5,S01KA
S01KA51,"hyaluronic acid, combinations",5,S01KA
S01KX01,chymotrypsin,5,S01KX
S01LA01,verteporfin,5,S01LA
S01LA02,anecortave,5,S01LA
S01LA03,pegaptanib,5,S01LA
S01LA04,ranibizumab,5,S01LA
S01LA05,aflibercept,5,S01LA
S01LA06,brolucizumab,5,S01LA
S01LA07,abicipar pegol,5,S01LA
S01XA01,guaiazulen,5,S01XA
S01XA02,retinol,5,S01XA
S01XA03,"sodium chloride, hypertonic",5,S01XA
S01XA04,potassium iodide,5,S01XA
S01XA05,sodium edetate,5,S01XA
S01XA06,ethylmorphine,5,S01XA
S01XA07,alum,5,S01XA
S01XA08,acetylcysteine,5,S01XA
S01XA09,iodoheparinate,5,S01XA
S01XA10,inosine,5,S01XA
S01XA11,nandrolone,5,S01XA
S01XA12,dexpanthenol,5,S01XA
S01XA13,alteplase,5,S01XA
S01XA14,heparin,5,S01XA
S01XA15,ascorbic acid,5,S01XA
S01XA18,ciclosporin,5,S01XA
S01XA19,"limbal stem cells, autologous",5,S01XA
S01XA20,artificial tears and other indifferent preparations,5,S01XA
S01XA21,mercaptamine,5,S01XA
S01XA22,ocriplasmin,5,S01XA
S01XA23,sirolimus,5,S01XA
S01XA24,cenegermin,5,S01XA
S01XA25,lifitegrast,5,S01XA
S01XA26,riboflavin,5,S01XA
S01XA27,voretigene neparvovec,5,S01XA
S02AA01,chloramphenicol,5,S02AA
S02AA02,nitrofural,5,S02AA
S02AA03,boric acid,5,S02AA
S02AA04,aluminium acetotartrate,5,S02AA
S02AA05,clioquinol,5,S02AA
S02AA06,hydrogen peroxide,5,S02AA
S02AA07,neomycin,5,S02AA
S02AA08,tetracycline,5,S02AA
S02AA09,chlorhexidine,5,S02AA
S02AA10,acetic acid,5,S02AA
S02AA11,polymyxin B,5,S02AA
S02AA12,rifamycin,5,S02AA
S02AA13,miconazole,5,S02AA
S02AA14,gentamicin,5,S02AA
S02AA15,ciprofloxacin,5,S02AA
S02AA16,ofloxacin,5,S02AA
S02AA30,"antiinfectives, combinations",5,S02AA
S02BA01,hydrocortisone,5,S02BA
S02BA03,prednisolone,5,S02BA
S02BA06,dexamethasone,5,S02BA
S02BA07,betamethasone,5,S02BA
S02BA08,fluocinolone acetonide,5,S02BA
S02CA01,prednisolone and antiinfectives,5,S02CA
S02CA02,flumetasone and antiinfectives,5,S02CA
S02CA03,hydrocortisone and antiinfectives,5,S02CA
S02CA04,triamcinolone and antiinfectives,5,S02CA
S02CA05,fluocinolone acetonide and antiinfectives,5,S02CA
S02CA06,dexamethasone and antiinfectives,5,S02CA
S02CA07,fludrocortisone and antiinfectives,5,S02CA
S02DA01,lidocaine,5,S02DA
S02DA02,cocaine,5,S02DA
S02DA03,phenazone,5,S02DA
S02DA04,cinchocaine,5,S02DA
S02DA30,combinations,5,S02DA
S03AA01,neomycin,5,S03AA
S03AA02,tetracycline,5,S03AA
S03AA03,polymyxin B,5,S03AA
S03AA04,chlorhexidine,5,S03AA
S03AA05,hexamidine,5,S03AA
S03AA06,gentamicin,5,S03AA
S03AA07,ciprofloxacin,5,S03AA
S03AA08,chloramphenicol,5,S03AA
S03AA30,"antiinfectives, combinations",5,S03AA
S03BA01,dexamethasone,5,S03BA
S03BA02,prednisolone,5,S03BA
S03BA03,betamethasone,5,S03BA
S03CA01,dexamethasone and antiinfectives,5,S03CA
S03CA02,prednisolone and antiinfectives,5,S03CA
S03CA04,hydrocortisone and antiinfectives,5,S03CA
S03CA05,fludrocortisone and antiinfectives,5,S03CA
S03CA06,betamethasone and antiinfectives,5,S03CA
V01AA01,feather,5,V01AA
V01AA02,grass pollen,5,V01AA
V01AA03,house dust mites,5,V01AA
V01AA04,mould fungus and yeast fungus,5,V01AA
V01AA05,tree pollen,5,V01AA
V01AA07,insects,5,V01AA
V01AA08,food,5,V01AA
V01AA09,textiles,5,V01AA
V01AA10,flowers,5,V01AA
V01AA11,animals,5,V01AA
V01AA20,various,5,V01AA
V03AB01,ipecacuanha,5,V03AB
V03AB02,nalorphine,5,V03AB
V03AB03,edetates,5,V03AB
V03AB04,pralidoxime,5,V03AB
V03AB05,prednisolone and promethazine,5,V03AB
V03AB06,thiosulfate,5,V03AB
V03AB08,sodium nitrite,5,V03AB
V03AB09,dimercaprol,5,V03AB
V03AB13,obidoxime,5,V03AB
V03AB14,protamine,5,V03AB
V03AB15,naloxone,5,V03AB
V03AB16,ethanol,5,V03AB
V03AB17,methylthioninium chloride,5,V03AB
V03AB18,potassium permanganate,5,V03AB
V03AB19,physostigmine,5,V03AB
V03AB20,copper sulfate,5,V03AB
V03AB21,potassium iodide,5,V03AB
V03AB22,amyl nitrite,5,V03AB
V03AB23,acetylcysteine,5,V03AB
V03AB24,digitalis antitoxin,5,V03AB
V03AB25,flumazenil,5,V03AB
V03AB26,methionine,5,V03AB
V03AB27,4-dimethylaminophenol,5,V03AB
V03AB29,cholinesterase,5,V03AB
V03AB31,prussian blue,5,V03AB
V03AB32,glutathione,5,V03AB
V03AB33,hydroxocobalamin,5,V03AB
V03AB34,fomepizole,5,V03AB
V03AB35,sugammadex,5,V03AB
V03AB36,phentolamine,5,V03AB
V03AB37,idarucizumab,5,V03AB
V03AB38,andexanet alfa,5,V03AB
V03AC01,deferoxamine,5,V03AC
V03AC02,deferiprone,5,V03AC
V03AC03,deferasirox,5,V03AC
V03AE01,polystyrene sulfonate,5,V03AE
V03AE02,sevelamer,5,V03AE
V03AE03,lanthanum carbonate,5,V03AE
V03AE04,calcium acetate and magnesium carbonate,5,V03AE
V03AE05,sucroferric oxyhydroxide,5,V03AE
V03AE06,colestilan,5,V03AE
V03AE07,calcium acetate,5,V03AE
V03AE08,ferric citrate,5,V03AE
V03AE09,patiromer calcium,5,V03AE
V03AE10,sodium zirconium cyclosilicate,5,V03AE
V03AF01,mesna,5,V03AF
V03AF02,dexrazoxane,5,V03AF
V03AF03,calcium folinate,5,V03AF
V03AF04,calcium levofolinate,5,V03AF
V03AF05,amifostine,5,V03AF
V03AF06,sodium folinate,5,V03AF
V03AF07,rasburicase,5,V03AF
V03AF08,palifermin,5,V03AF
V03AF09,glucarpidase,5,V03AF
V03AF10,sodium levofolinate,5,V03AF
V03AF11,arginine and lysine,5,V03AF
V03AG01,sodium cellulose phosphate,5,V03AG
V03AH01,diazoxide,5,V03AH
V03AN01,oxygen,5,V03AN
V03AN02,carbon dioxide,5,V03AN
V03AN03,helium,5,V03AN
V03AN04,nitrogen,5,V03AN
V03AN05,medical air,5,V03AN
V03AX02,nalfurafine,5,V03AX
V03AX03,cobicistat,5,V03AX
V03AZ01,ethanol,5,V03AZ
V04CA01,tolbutamide,5,V04CA
V04CA02,glucose,5,V04CA
V04CB01,vitamin A concentrates,5,V04CB
V04CC01,sorbitol,5,V04CC
V04CC02,magnesium sulfate,5,V04CC
V04CC03,sincalide,5,V04CC
V04CC04,ceruletide,5,V04CC
V04CD01,metyrapone,5,V04CD
V04CD03,sermorelin,5,V04CD
V04CD04,corticorelin,5,V04CD
V04CD05,somatorelin,5,V04CD
V04CD06,macimorelin,5,V04CD
V04CE01,galactose,5,V04CE
V04CE02,sulfobromophthalein,5,V04CE
V04CE03,methacetin (13C),5,V04CE
V04CF01,tuberculin,5,V04CF
V04CG01,cation exchange resins,5,V04CG
V04CG02,betazole,5,V04CG
V04CG03,histamine phosphate,5,V04CG
V04CG04,pentagastrin,5,V04CG
V04CG05,methylthioninium chloride,5,V04CG
V04CG30,caffeine and sodium benzoate,5,V04CG
V04CH01,inulin and other polyfructosans,5,V04CH
V04CH02,indigo carmine,5,V04CH
V04CH03,phenolsulfonphthalein,5,V04CH
V04CH04,alsactide,5,V04CH
V04CH30,aminohippuric acid,5,V04CH
V04CJ01,thyrotropin,5,V04CJ
V04CJ02,protirelin,5,V04CJ
V04CK01,secretin,5,V04CK
V04CK02,pancreozymin (cholecystokinin),5,V04CK
V04CK03,bentiromide,5,V04CK
V04CM01,gonadorelin,5,V04CM
V04CX01,indocyanine green,5,V04CX
V04CX02,folic acid,5,V04CX
V04CX03,methacholine,5,V04CX
V04CX04,mannitol,5,V04CX
V04CX05,13C-urea,5,V04CX
V04CX06,hexaminolevulinate,5,V04CX
V04CX07,edrophonium,5,V04CX
V04CX08,carbon monoxide,5,V04CX
V04CX09,patent blue,5,V04CX
V06DC01,glucose,5,V06DC
V06DC02,fructose,5,V06DC
V08AA01,diatrizoic acid,5,V08AA
V08AA02,metrizoic acid,5,V08AA
V08AA03,iodamide,5,V08AA
V08AA04,iotalamic acid,5,V08AA
V08AA05,ioxitalamic acid,5,V08AA
V08AA06,ioglicic acid,5,V08AA
V08AA07,acetrizoic acid,5,V08AA
V08AA08,iocarmic acid,5,V08AA
V08AA09,methiodal,5,V08AA
V08AA10,diodone,5,V08AA
V08AB01,metrizamide,5,V08AB
V08AB02,iohexol,5,V08AB
V08AB03,ioxaglic acid,5,V08AB
V08AB04,iopamidol,5,V08AB
V08AB05,iopromide,5,V08AB
V08AB06,iotrolan,5,V08AB
V08AB07,ioversol,5,V08AB
V08AB08,iopentol,5,V08AB
V08AB09,iodixanol,5,V08AB
V08AB10,iomeprol,5,V08AB
V08AB11,iobitridol,5,V08AB
V08AB12,ioxilan,5,V08AB
V08AC01,iodoxamic acid,5,V08AC
V08AC02,iotroxic acid,5,V08AC
V08AC03,ioglycamic acid,5,V08AC
V08AC04,adipiodone,5,V08AC
V08AC05,iobenzamic acid,5,V08AC
V08AC06,iopanoic acid,5,V08AC
V08AC07,iocetamic acid,5,V08AC
V08AC08,sodium iopodate,5,V08AC
V08AC09,tyropanoic acid,5,V08AC
V08AC10,calcium iopodate,5,V08AC
V08AD01,ethyl esters of iodised fatty acids,5,V08AD
V08AD02,iopydol,5,V08AD
V08AD03,propyliodone,5,V08AD
V08AD04,iofendylate,5,V08AD
V08BA01,barium sulfate with suspending agents,5,V08BA
V08BA02,barium sulfate without suspending agents,5,V08BA
V08CA01,gadopentetic acid,5,V08CA
V08CA02,gadoteric acid,5,V08CA
V08CA03,gadodiamide,5,V08CA
V08CA04,gadoteridol,5,V08CA
V08CA05,mangafodipir,5,V08CA
V08CA06,gadoversetamide,5,V08CA
V08CA07,ferric ammonium citrate,5,V08CA
V08CA08,gadobenic acid,5,V08CA
V08CA09,gadobutrol,5,V08CA
V08CA10,gadoxetic acid,5,V08CA
V08CA11,gadofosveset,5,V08CA
V08CB01,ferumoxsil,5,V08CB
V08CB02,ferristene,5,V08CB
V08CB03,"iron oxide, nanoparticles",5,V08CB
V08CX01,perflubron,5,V08CX
V08DA01,"perflutren, human albumin microspheres",5,V08DA
V08DA02,microparticles of galactose,5,V08DA
V08DA03,perflenapent,5,V08DA
V08DA04,"perflutren, phospholipid microspheres",5,V08DA
V08DA05,"sulfur hexafluoride, phospholipid microspheres",5,V08DA
V08DA06,"perflubutane, phospholipid microspheres",5,V08DA
V09AA01,technetium (99mTc) exametazime,5,V09AA
V09AA02,technetium (99mTc) bicisate,5,V09AA
V09AB01,iodine iofetamine (123I),5,V09AB
V09AB02,iodine iolopride (123I),5,V09AB
V09AB03,iodine ioflupane (123I),5,V09AB
V09AX01,indium (111In) pentetic acid,5,V09AX
V09AX03,iodine (124I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane,5,V09AX
V09AX04,flutemetamol (18F),5,V09AX
